Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761347627,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761347628,10,,Aggregated,0.000000,0.000000,30,400,420,450,460,460,460,460,460,460,460,10,0,28,189.8175899987109,22.752500022761524,458.5569999180734,360204.0
1761347629,20,,Aggregated,0.000000,0.000000,28,400,420,430,450,450,460,460,460,460,460,23,0,28,165.72013043839,5.8726000133901834,458.5569999180734,313253.5652173913
1761347630,30,,Aggregated,8.000000,0.000000,27,400,430,450,560,590,610,610,610,610,610,39,0,27,190.017469230299,5.8726000133901834,608.5599000798538,323340.0512820513
1761347631,40,,Aggregated,8.500000,0.000000,25,52,430,450,560,610,810,980,980,980,980,51,0,25,186.2690568623115,5.8726000133901834,976.3627999927849,282663.3137254902
1761347632,60,,Aggregated,10.333333,0.000000,33,420,460,560,1100,1500,1600,1600,1600,1600,1600,63,0,33,324.4551031680275,5.8726000133901834,1562.4855998903513,328945.79365079367
1761347633,70,,Aggregated,11.750000,0.000000,120,560,960,1100,1500,1800,2000,2000,2000,2000,2000,87,0,120.0,505.4206976990869,5.8726000133901834,2021.293800091371,321108.3103448276
1761347634,80,,Aggregated,11.200000,0.000000,420,940,1200,1400,1800,2000,2300,2500,2700,2700,2700,103,0,420.0,654.5471038852447,5.8726000133901834,2687.159200082533,314990.3495145631
1761347635,90,,Aggregated,12.000000,0.000000,560,1200,1400,1500,2100,2500,2600,2700,2700,2700,2700,132,0,550.0,822.6075659119736,5.8726000133901834,2715.1906000217423,300447.4318181818
1761347636,100,,Aggregated,13.428571,0.000000,810,1300,1500,1700,2400,2700,2800,2800,2900,2900,2900,147,0,810.0,921.6949170079956,5.8726000133901834,2938.8826999347657,306596.231292517
1761347637,100,,Aggregated,14.750000,0.000000,980,1500,1800,2000,2600,2800,3000,3000,3000,3000,3000,175,0,980.0,1034.3579480005428,5.8726000133901834,3047.8658999782056,298803.8742857143
1761347638,100,,Aggregated,15.000000,0.000000,1100,1500,2000,2200,2700,3000,3400,3400,3500,3500,3500,187,0,1100.0,1113.5466160429492,5.8726000133901834,3459.7765000071377,308579.04812834226
1761347639,100,,Aggregated,15.500000,0.000000,1100,1600,2000,2300,2800,3300,3700,3900,4000,4000,4000,202,0,1100.0,1158.890703961018,5.8726000133901834,4035.056699998677,312490.6683168317
1761347640,100,,Aggregated,16.800000,0.000000,1100,1800,2300,2600,3300,3700,3900,4000,4300,4300,4300,217,0,1100.0,1282.3050552995205,5.8726000133901834,4337.646499974653,311702.08294930874
1761347641,100,,Aggregated,17.100000,0.000000,1200,2000,2600,2800,3800,4200,4500,4800,4900,4900,4900,236,0,1200.0,1472.1351292381908,5.8726000133901834,4902.797400020063,317219.6906779661
1761347642,100,,Aggregated,17.300000,0.000000,1300,2100,2700,3300,4100,4300,5100,5500,6700,6700,6700,249,0,1300.0,1596.5195297189694,5.8726000133901834,6712.282699998468,318799.8955823293
1761347643,100,,Aggregated,17.300000,0.000000,1300,2300,2800,3400,4200,4900,5700,5800,6700,6700,6700,262,0,1300.0,1689.4443183195358,5.8726000133901834,6712.282699998468,327120.2595419847
1761347644,100,,Aggregated,18.600000,0.000000,1400,2400,3000,3500,4500,5500,5900,6000,6700,6700,6700,271,0,1400.0,1798.4487132841164,5.8726000133901834,6712.282699998468,332924.963099631
1761347645,100,,Aggregated,18.300000,0.000000,1500,2700,3400,4100,5100,5900,6300,6500,6700,6700,6700,288,0,1500.0,2008.230456249698,5.8726000133901834,6712.282699998468,338371.05902777775
1761347646,100,,Aggregated,17.200000,0.000000,1600,2800,3900,4200,5200,6200,6500,6500,6700,6700,6700,302,0,1600.0,2148.9042341057675,5.8726000133901834,6712.282699998468,343631.57947019866
1761347647,100,,Aggregated,16.300000,0.000000,1800,3400,4200,4900,5600,6300,6500,6600,6800,6800,6800,325,0,1800.0,2327.8092083073434,5.8726000133901834,6802.817299962044,336008.3907692308
1761347648,100,,Aggregated,15.600000,0.000000,2000,3400,4500,4900,6000,6400,6600,6700,9400,9400,9400,340,0,1900.0,2439.6642947059318,5.8726000133901834,9380.070100072771,339795.93823529413
1761347649,100,,Aggregated,15.000000,0.000000,2100,4000,4600,4900,6000,6400,6500,6700,9400,9400,9400,364,0,2100.0,2554.7498233519127,5.8726000133901834,9380.070100072771,337273.16483516485
1761347650,100,,Aggregated,15.100000,0.000000,2300,4100,4700,5000,6200,6400,6500,6700,9400,9400,9400,380,0,2200.0,2609.31002184332,5.8726000133901834,9380.070100072771,334980.2368421053
1761347651,100,,Aggregated,15.600000,0.000000,2300,4100,4700,5000,6000,6400,6500,6700,9400,9400,9400,398,0,2300.0,2635.222271107308,5.8726000133901834,9380.070100072771,331207.2964824121
1761347652,100,,Aggregated,16.200000,0.000000,2400,4200,4800,5000,6000,6400,6500,6700,9400,9400,9400,411,0,2400.0,2687.0297907563854,5.8726000133901834,9380.070100072771,336145.7274939173
1761347653,100,,Aggregated,16.200000,0.000000,2600,4200,4800,5100,6000,6300,6500,6700,9400,9400,9400,425,0,2600.0,2738.533851765918,5.8726000133901834,9380.070100072771,342110.6823529412
1761347654,100,,Aggregated,16.100000,0.000000,2800,4200,4800,5100,6000,6300,6500,6700,9400,9400,9400,450,0,2700.0,2793.040442001592,5.8726000133901834,9380.070100072771,335180.94444444444
1761347655,100,,Aggregated,16.100000,0.000000,2700,4200,4900,5100,6000,6300,6500,6700,9400,9400,9400,465,0,2700.0,2782.1059000019927,5.8726000133901834,9380.070100072771,336060.64086021506
1761347656,100,,Aggregated,17.400000,0.000000,2900,4200,4900,5100,6000,6300,6500,6700,9400,9400,9400,482,0,2800.0,2812.073851453722,5.8726000133901834,9380.070100072771,337370.8858921162
1761347657,100,,Aggregated,17.400000,0.000000,3400,4300,4900,5100,5900,6300,6500,6700,9400,9400,9400,503,0,3400.0,2894.925985289978,5.8726000133901834,9380.070100072771,335898.9483101392
1761347658,100,,Aggregated,17.900000,0.000000,3400,4300,4900,5200,6000,6300,6500,6700,9400,9400,9400,514,0,3400.0,2925.800066344134,5.8726000133901834,9380.070100072771,339291.1926070039
1761347659,100,,Aggregated,17.900000,0.000000,3500,4300,5000,5300,5900,6300,6500,6700,9400,9400,9400,525,0,3500.0,2954.034457144416,5.8726000133901834,9380.070100072771,342547.6780952381
1761347660,100,,Aggregated,17.900000,0.000000,3500,4400,5000,5300,5900,6300,6500,6700,9400,9400,9400,543,0,3500.0,2995.347792819326,5.8726000133901834,9380.070100072771,344562.1731123389
1761347661,100,,Aggregated,17.000000,0.000000,3700,4400,5000,5400,5900,6300,6500,6700,9400,9400,9400,555,0,3700.0,3038.1283333353063,5.8726000133901834,9380.070100072771,348555.54414414417
1761347662,100,,Aggregated,16.100000,0.000000,3800,4500,5100,5500,5900,6300,6500,6700,9400,9400,9400,570,0,3800.0,3079.6419361422427,5.8726000133901834,9380.070100072771,350528.6035087719
1761347663,100,,Aggregated,16.200000,0.000000,3800,4600,5100,5500,6000,6300,6500,6700,9400,9400,9400,585,0,3800.0,3106.8069085488733,5.8726000133901834,9380.070100072771,352406.0700854701
1761347664,100,,Aggregated,15.200000,0.000000,3900,4600,5200,5500,6000,6300,6500,6700,9400,9400,9400,598,0,3800.0,3137.106540637211,5.8726000133901834,9380.070100072771,353856.09197324415
1761347665,100,,Aggregated,15.400000,0.000000,4000,4800,5200,5600,6000,6300,6500,6700,9400,9400,9400,621,0,4000.0,3205.9714959759262,5.8726000133901834,9380.070100072771,350989.0660225443
1761347666,100,,Aggregated,14.500000,0.000000,4100,4800,5300,5600,6100,6400,6700,6900,9400,9400,9400,636,0,4100.0,3249.140880976506,5.8726000133901834,9380.070100072771,352705.59748427675
1761347667,100,,Aggregated,14.300000,0.000000,4100,4900,5300,5600,6100,6500,6800,7000,9400,9400,9400,643,0,4100.0,3265.373708088781,5.8726000133901834,9380.070100072771,355927.33281493
1761347668,100,,Aggregated,15.100000,0.000000,4100,4900,5300,5700,6100,6500,6700,7000,9400,9400,9400,662,0,4100.0,3297.423401965304,5.8726000133901834,9380.070100072771,355319.3761329305
1761347669,100,,Aggregated,15.200000,0.000000,4100,4900,5400,5700,6200,6500,6700,7000,9400,9400,9400,670,0,4100.0,3328.6608219417785,5.8726000133901834,9380.070100072771,359209.26268656715
1761347670,100,,Aggregated,13.800000,0.000000,4200,4900,5400,5700,6200,6500,6800,7000,9400,9400,9400,685,0,4200.0,3376.014823504948,5.8726000133901834,9380.070100072771,360628.09343065694
1761347671,100,,Aggregated,14.900000,0.000000,4200,5000,5400,5700,6200,6500,6800,7000,9400,9400,9400,707,0,4200.0,3407.4605964647826,5.8726000133901834,9380.070100072771,357124.5756718529
1761347672,100,,Aggregated,14.400000,0.000000,4200,5000,5500,5700,6200,6500,6800,7000,9400,9400,9400,727,0,4200.0,3440.1932286115893,5.8726000133901834,9380.070100072771,356055.5460797799
1761347673,100,,Aggregated,14.100000,0.000000,4300,5000,5500,5800,6200,6500,6800,7000,9400,9400,9400,741,0,4300.0,3476.042046559492,5.8726000133901834,9380.070100072771,357917.3927125506
1761347674,100,,Aggregated,15.300000,0.000000,4300,5000,5500,5800,6200,6500,6700,7000,9400,9400,9400,755,0,4300.0,3486.9101459607605,5.8726000133901834,9380.070100072771,358511.1086092715
1761347676,100,,Aggregated,15.700000,0.000000,4300,5000,5500,5800,6200,6500,6700,7000,9400,9400,9400,772,0,4300.0,3491.4161794044744,5.8726000133901834,9380.070100072771,357691.4585492228
